🌙月光宝盒,#genre#
五常综合,https://rmplive.hljtv.com/live/wuchang.m3u8
五常综合,https://rmplive.hljtv.com/live/wuchang.m3u8
依兰新闻综合,https://rmplive.hljtv.com/live/yilan.m3u8
延寿综合,https://rmplive.hljtv.com/live/yanshou.m3u8
齐齐哈尔新闻综合,https://rmplive.hljtv.com/live/qiqihaer.m3u8
齐齐哈尔新闻综合,https://rmplive.hljtv.com/live/qiqihaer.m3u8
拜泉综合,https://rmplive.hljtv.com/live/baiquan.m3u8
拜泉综合,https://rmplive.hljtv.com/live/baiquan.m3u8
拜泉综合,https://rmplive.hljtv.com/live/baiquan.m3u8
富裕综合,https://rmplive.hljtv.com/live/fuyu.m3u8
富裕综合,https://rmplive.hljtv.com/live/fuyu.m3u8
甘南县综合,https://rmplive.hljtv.com/live/gannan.m3u8
克东综合,https://rmplive.hljtv.com/live/kedong.m3u8
克东综合,https://rmplive.hljtv.com/live/kedong.m3u8
克山综合,https://rmplive.hljtv.com/live/keshan.m3u8
克山综合,https://rmplive.hljtv.com/live/keshan.m3u8
龙江综合,https://rmplive.hljtv.com/live/longjiang.m3u8
龙江综合,https://rmplive.hljtv.com/live/longjiang.m3u8
讷河综合,https://rmplive.hljtv.com/live/nehe.m3u8
讷河综合,https://rmplive.hljtv.com/live/nehe.m3u8
泰来综合,https://rmplive.hljtv.com/live/tailai.m3u8
泰来综合,https://rmplive.hljtv.com/live/tailai.m3u8
依安综合,https://rmplive.hljtv.com/live/yian.m3u8
依安综合,https://rmplive.hljtv.com/live/yian.m3u8
牡丹江新闻综合,https://masterpull.hljtv.com/live/newLqQS9Lcp.m3u8
东宁综合,https://rmplive.hljtv.com/live/dongning.m3u8
东宁综合,https://rmplive.hljtv.com/live/dongning.m3u8
海林综合,https://rmplive.hljtv.com/live/hailin.m3u8
海林综合,https://rmplive.hljtv.com/live/hailin.m3u8
林口综合,https://rmplive.hljtv.com/live/linkou.m3u8
林口综合,https://rmplive.hljtv.com/live/linkou.m3u8
穆棱综合,https://rmplive.hljtv.com/live/muleng.m3u8
宁安综合,https://rmplive.hljtv.com/live/ningan.m3u8
宁安综合,https://rmplive.hljtv.com/live/ningan.m3u8
绥芬河综合,https://rmplive.hljtv.com/live/suifenhe.m3u8
绥芬河综合,https://rmplive.hljtv.com/live/suifenhe.m3u8
富锦电视台,https://rmplive.hljtv.com/live/fujin.m3u8
桦南综合,https://rmplive.hljtv.com/live/huanan.m3u8
同江电视台,https://rmplive.hljtv.com/live/tongjiang.m3u8
汤原综合,https://rmplive.hljtv.com/live/tangyuan.m3u8
汤原综合,https://rmplive.hljtv.com/live/tangyuan.m3u8
林甸综合,https://rmplive.hljtv.com/live/lindian.m3u8
林甸综合,https://rmplive.hljtv.com/live/lindian.m3u8
肇源综合,https://rmplive.hljtv.com/live/zhaoyuan.m3u8
肇源综合,https://rmplive.hljtv.com/live/zhaoyuan.m3u8
肇州综合,https://rmplive.hljtv.com/live/zhaozhou.m3u8
虎林综合,https://rmplive.hljtv.com/live/hulin.m3u8
虎林综合,https://rmplive.hljtv.com/live/hulin.m3u8
鸡东综合,https://rmplive.hljtv.com/live/jidong.m3u8
密山综合,https://rmplive.hljtv.com/live/mishan.m3u8
密山综合,https://rmplive.hljtv.com/live/mishan.m3u8
双鸭山新闻综合,https://masterpull.hljtv.com/live/BowdCSzZ.m3u8
宝清综合,https://rmplive.hljtv.com/live/baoqing.m3u8
宝清综合,https://rmplive.hljtv.com/live/baoqing.m3u8
饶河综合,https://rmplive.hljtv.com/live/raohe.m3u8
饶河综合,https://rmplive.hljtv.com/live/raohe.m3u8
友谊综合,https://rmplive.hljtv.com/live/youyi.m3u8
友谊综合,https://rmplive.hljtv.com/live/youyi.m3u8
伊春综合,https://rmplive.hljtv.com/live/yichun.m3u8
伊春综合,https://rmplive.hljtv.com/live/yichun.m3u8
嘉荫综合,https://rmplive.hljtv.com/live/jiayin.m3u8
铁力综合,https://rmplive.hljtv.com/live/tieli.m3u8
铁力综合,https://rmplive.hljtv.com/live/tieli.m3u8
七台河新闻综合,https://rmplive.hljtv.com/live/qitaihe.m3u8
七台河新闻综合,https://rmplive.hljtv.com/live/qitaihe.m3u8
勃利综合,https://rmplive.hljtv.com/live/boli.m3u8
勃利综合,https://rmplive.hljtv.com/live/boli.m3u8
鹤岗新闻综合,https://rmplive.hljtv.com/live/hegang.m3u8
鹤岗新闻综合,https://rmplive.hljtv.com/live/hegang.m3u8
萝北综合,https://rmplive.hljtv.com/live/luobei.m3u8
绥化新闻综合,https://rmplive.hljtv.com/live/suihua.m3u8
绥化新闻综合,https://rmplive.hljtv.com/live/suihua.m3u8
安达综合,https://rmplive.hljtv.com/live/anda.m3u8
安达综合,https://rmplive.hljtv.com/live/anda.m3u8
海伦综合,https://rmplive.hljtv.com/live/hailun.m3u8
海伦综合,https://rmplive.hljtv.com/live/hailun.m3u8
兰西综合,https://rmplive.hljtv.com/live/lanxi.m3u8
兰西综合,https://rmplive.hljtv.com/live/lanxi.m3u8
明水综合,https://rmplive.hljtv.com/live/mingshui.m3u8
庆安综合,https://rmplive.hljtv.com/live/qingan.m3u8
庆安综合,https://rmplive.hljtv.com/live/qingan.m3u8
青冈综合,https://rmplive.hljtv.com/live/qinggang.m3u8
青冈综合,https://rmplive.hljtv.com/live/qinggang.m3u8
绥棱综合,https://rmplive.hljtv.com/live/suileng.m3u8
绥棱综合,https://rmplive.hljtv.com/live/suileng.m3u8
望奎综合,https://rmplive.hljtv.com/live/wangkui.m3u8
望奎综合,https://rmplive.hljtv.com/live/wangkui.m3u8
肇东综合,https://rmplive.hljtv.com/live/zhaodong.m3u8
肇东综合,https://rmplive.hljtv.com/live/zhaodong.m3u8
黑河新闻综合,https://rmplive.hljtv.com/live/heihe.m3u8
黑河新闻综合,https://rmplive.hljtv.com/live/heihe.m3u8
北安综合,https://rmplive.hljtv.com/live/beian.m3u8
北安综合,https://rmplive.hljtv.com/live/beian.m3u8
嫩江综合,https://rmplive.hljtv.com/live/nenjiang.m3u8
嫩江综合,https://rmplive.hljtv.com/live/nenjiang.m3u8
五大连池综合,https://rmplive.hljtv.com/live/wudalianchi.m3u8
五大连池综合,https://rmplive.hljtv.com/live/wudalianchi.m3u8
大兴安岭新闻综合,https://rmplive.hljtv.com/live/daxinganling.m3u8
呼玛综合,https://rmplive.hljtv.com/live/huma.m3u8
呼玛综合,https://rmplive.hljtv.com/live/huma.m3u8
塔河综合,https://rmplive.hljtv.com/live/tahe.m3u8
塔河综合,https://rmplive.hljtv.com/live/tahe.m3u8
漠河综合,https://rmplive.hljtv.com/live/mohe.m3u8
漠河综合,https://rmplive.hljtv.com/live/mohe.m3u8
巴彦综合,https://rmplive.hljtv.com/live/bayan.m3u8
依兰综合,https://rmplive.hljtv.com/live/yilan.m3u8
通河综合,https://rmplive.hljtv.com/live/tonghe.m3u8
通河综合,https://rmplive.hljtv.com/live/tonghe.m3u8
尚志综合,https://rmplive.hljtv.com/live/shangzhi.m3u8
延寿综合,https://rmplive.hljtv.com/live/yanshou.m3u8
甘南综合,https://rmplive.hljtv.com/live/gannan.m3u8
穆棱新闻综合,https://rmplive.hljtv.com/live/muleng.m3u8
同江综合,https://rmplive.hljtv.com/live/tongjiang.m3u8
富锦综合,https://rmplive.hljtv.com/live/fujin.m3u8
桦南综合,https://rmplive.hljtv.com/live/huanan.m3u8
肇州综合,https://rmplive.hljtv.com/live/zhaozhou.m3u8
鸡东综合,https://rmplive.hljtv.com/live/jidong.m3u8
嘉荫综合,https://rmplive.hljtv.com/live/jiayin.m3u8
明水综合,https://rmplive.hljtv.com/live/mingshui.m3u8
大兴安岭新闻综合,https://rmplive.hljtv.com/live/daxinganling.m3u8


🌠吉林丨地方,#genre#
长春文旅体育,https://p2bj.vzan.com:443/slowlive/077592635708642635/live.m3u8
长春市民生活,https://p2bj.vzan.com:443/slowlive/317775187203351257/live.m3u8
吉林|德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8
吉林|九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8
吉林|双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8
吉林|榆树综合频道,http://stream11.jlntv.cn/yushuds/sd/live.m3u8
吉林|抚松综合频道,http://stream8.jlntv.cn/fs/sd/live.m3u8
吉林|靖宇综合频道,http://stream8.jlntv.cn/jytv/sd/live.m3u8
吉林|临江综合频道,http://stream8.jlntv.cn/linjiang/sd/live.m3u8
吉林|珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8
吉林|公主岭综合,http://stream5.jlntv.cn/gzl/sd/live.m3u8
吉林|大安新闻综合,http://stream6.jlntv.cn/da/playlist.m3u8
吉林|洮南新闻综合,http://stream5.jlntv.cn/tn/sd/live.m3u8
吉林|通榆综合,http://stream6.jlntv.cn/ty/sd/live.m3u8
吉林|磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8
吉林|梨树综合,http://stream6.jlntv.cn/ls/sd/live.m3u8
吉林|伊通综合,http://stream6.jlntv.cn/yt/sd/live.m3u8
吉林|扶余综合,http://stream6.jlntv.cn/fy/sd/live.m3u8
吉林|乾安综合,http://stream6.jlntv.cn/qa/sd/live.m3u8
吉林|柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8
吉林|图们综合,http://stream6.jlntv.cn/tm/sd/live.m3u8
吉林|汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8


☘️浙江频道,#genre#
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233005/smil/index.m3u8?fmt=ts2hls
浙江钱江,http://120.55.49.231:3095/rtp/233.50.201.132:5140
浙江钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江台,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江台,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江台,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233005/smil/index.m3u8?fmt=ts2hls
浙江钱江台,http://120.55.49.231:3095/rtp/233.50.201.132:5140
浙江生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江生活,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233008/smil/index.m3u8?fmt=ts2hls
浙江生活,http://120.55.49.231:3095/rtp/233.50.201.133:5140
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?
浙江教育,http://120.55.49.231:3095/rtp/233.50.201.134:5140
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江民生,http://120.55.49.231:3095/rtp/233.50.201.136:5140
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,http://120.55.49.231:3095/rtp/233.50.201.137:5140
浙江少儿,https://ct-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,https://qiniup-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233011/smil/index.m3u8?fmt=ts2hls
浙江少儿,http://120.55.49.231:3095/rtp/233.50.201.138:5140
杭州综合,http://120.55.49.231:3095/rtp/233.50.201.173:5140
杭州综合,http://www.jeremyoto.com:82/rtp/233.50.201.173:5140
杭州明珠,http://120.55.49.231:3095/rtp/233.50.201.174:5140
杭州明珠,http://www.jeremyoto.com:82/rtp/233.50.201.174:5140
杭州生活,http://120.55.49.231:3095/rtp/233.50.201.175:5140
杭州生活,http://www.jeremyoto.com:82/rtp/233.50.201.175:5140
杭州影视,http://120.55.49.231:3095/rtp/233.50.201.176:5140
杭州影视,http://www.jeremyoto.com:82/rtp/233.50.201.176:5140
杭州青少,http://120.55.49.231:3095/rtp/233.50.201.177:5140
杭州青少,http://www.jeremyoto.com:82/rtp/233.50.201.177:5140
杭州导视,http://120.55.49.231:3095/rtp/233.50.201.182:5140
杭州导视,http://www.jeremyoto.com:82/rtp/233.50.201.182:5140
宁波TV1,http://www.jeremyoto.com:82/rtp/233.50.201.168:5140
宁波TV2,http://www.jeremyoto.com:82/rtp/233.50.201.178:5140
宁波TV3,http://www.jeremyoto.com:82/rtp/233.50.201.179:5140
宁波TV4,http://www.jeremyoto.com:82/rtp/233.50.201.180:5140
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济,http://120.55.49.231:3095/rtp/233.50.201.133:5140
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
之江纪录,http://120.55.49.231:3095/rtp/233.50.202.25:5140
浙江国际,https://ct-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,https://qiniup-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
嘉兴新闻综合,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235458/smil/index.m3u8?fmt=ts2hls
嘉兴公共,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235460/smil/index.m3u8?fmt=ts2hls
嘉兴文化影视,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235447/smil/index.m3u8?fmt=ts2hls
丽水公共,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235525/smil/index.m3u8?fmt=ts2hls
丽水新闻,http://120.55.49.231:3095/rtp/233.50.201.162:5140
湖州公共,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235526/smil/index.m3u8?fmt=ts2hls
湖州新闻综合,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235527/smil/index.m3u8?fmt=ts2hls
湖州文化娱乐,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235529/smil/index.m3u8?fmt=ts2hls
衢州公共,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235443/smil/index.m3u8?fmt=ts2hls
衢州公共,http://120.55.49.231:3095/rtp/233.50.202.12:5140
衢州新闻综合,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235441/smil/index.m3u8?fmt=ts2hls
金华教育科技,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221234568/smil/index.m3u8?fmt=ts2hls
金华新闻综合,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221234612/smil/index.m3u8?fmt=ts2hls
金华公共,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221234615/smil/index.m3u8?fmt=ts2hls
舟山新闻综合,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235449/smil/index.m3u8?fmt=ts2hls
舟山公共,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235445/smil/index.m3u8?fmt=ts2hls
温州新闻综合,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236328/smil/index.m3u8?fmt=ts2hls
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生休闲,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232996/smil/index.m3u8?fmt=ts2hls
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江公共新闻,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221233052/smil/index.m3u8?fmt=ts2hls
浙江休闲台,http://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8
浙江青田,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
龙游生活娱乐,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
龙游新闻综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
青田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
鄞州二套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090936.m3u8?zzhed
鄞州一套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843.m3u8?zzhed
遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
遂昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
象山电视台新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
象山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed?
萧山生活,https://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
萧山新闻综合,https://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed?
缙云新闻综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
绍兴电视台公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed?
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed?
松阳新闻综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
普陀电视台,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
新昌生活,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
新昌新闻综合,https://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed?
文成新闻综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed?
庆元新闻综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
嵊泗新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余姚综合,https://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
余姚新闻综合,https://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
余姚姚江文化,https://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine
中国蓝新闻,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8?
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
东阳影视生活,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed?
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞文化影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8


☘️重庆频道,#genre#
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
铜梁综合,http://183.64.174.171:40123/ch1.m3u8?zzhongqd
荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8
万州综合,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8?zzhongqd
万州三峡移民,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8
重庆时尚购物,https://tvlive.ugoshop.com/ugotvlive/ssgotv.m3u8?auth_key=2312509421-0-0-6642ec3645caa943da6855a9ef7e2129



☘️广西频道,#genre#
南宁公共,https://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8?zguangxd
南宁公共,http://13457610200.8866.org:2018/live/南宁公共/index.m3u8
南宁影娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8?zguangxd
南宁新闻综合,rtmp://tv.qntv.net/channellive/ch1?zguizd
南宁新闻综合,https://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8?zguangxd
南宁都市生活,https://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
南宁都市生活,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8?zguangxd
来宾综合,http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8
田东综合,http://pulls.myun.tv/live/0dkp33j5.m3u8
广西新闻,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
南宁影视娱乐,https://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8

☘️四川频道,#genre#
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
乐山新闻综合,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel1/playlist.m3u8
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
剑阁综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
双流综合,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8?zsicd
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd
叙州新闻综合,http://2061827161.cloudvdn.com/a.m3u8?domain=pili-live-hls.ybcxjd.com&player=IjsAAN-1KyqjjPYX&secondToken=secondToken%3AMHl3QtaAs-H2KkHpuGUAlKuJ9a8&streamid=jdh-live%3Ajdh-live%2F2108111201035597&v3=1
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8?zsicd
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn:80/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b
广元公共,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
康巴卫视,http://www.terrykang.xyz:35455/itv/1000000005000266002.m3u8?cdn=ystenlive
康巴卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000266002.m3u8?cdn=ystenlive
